grade,lat,long
B,40.75947768,-73.83224308
B,40.71354114,-73.77878495
B,40.84861169,-73.85513249
B,40.64204995,-74.0027133
B,40.77436641,-73.94827234
B,40.73367497,-73.75880364
C,40.60295894,-73.75317003
B,40.75097454,-73.87049359
B,40.71551388,-73.99819996
C,40.68974351,-73.96539776
B,40.63748011,-73.89381038
C,40.71367621,-73.75477488
C,40.72190303,-73.98744177
B,40.74436355,-73.98845883
B,40.72816417,-73.99089704
B,40.70053948,-73.89772358
B,40.68974351,-73.96539776
C,40.69732132,-73.99253854
C,40.71727827,-73.83510937
B,40.69046101,-73.96931344
C,40.7397708,-73.98244767
B,40.64360307,-73.94881011
B,40.70692373,-73.79061221
B,40.68746162,-73.95471503
C,40.72034463,-73.99642851
B,40.63743297,-74.00820778
B,40.90671944,-73.90412317
B,40.74559667,-73.9062795
B,40.7630973,-73.9208965
B,40.81694741,-73.95933409
B,40.80534749,-73.96582147
C,40.74342898,-73.88861016
B,40.78471997,-73.97344422
C,40.6907555,-73.98865566
C,40.74663364,-73.86220136
C,40.7592232,-73.77357187
B,40.60217362,-73.99420574
C,40.76501167,-73.98285975
B,40.63981288,-74.00506969
B,40.78528062,-73.97678065
B,40.7898799,-73.94859609
B,40.64909839,-73.96390537
B,40.75257354,-73.86704718
C,40.59259814,-73.94036626
C,40.65170189,-73.93112344
B,40.65179732,-73.93007823
B,40.64149275,-74.00332223
C,40.63932703,-74.00558131
B,40.77113032,-73.98736025
C,40.59770158,-73.98543791
B,40.74635373,-73.89614081
B,40.78354368,-73.97931257
B,40.64149275,-74.00332223
C,40.77256683,-73.9573503
B,40.79642286,-73.94743166
B,40.75557669,-73.88520047
C,40.73347284,-74.0037923
B,40.76273769,-73.97555758
C,40.76033055,-73.82987293
C,40.77740632,-73.79343713
C,40.72907299,-74.00349258
B,40.66621114,-73.95363731
B,40.72473629,-73.99734105
B,40.70269152,-73.81297935
C,40.64028483,-74.07562797
C,40.57542644,-73.97800579
B,40.86830934,-73.92162053
B,40.74732846,-74.00127038
C,40.85156264,-73.92836009
B,40.86565122,-73.8597375
B,40.70963664,-74.01271101
C,40.88533113,-73.87926139
B,40.75782798,-73.86091836
B,40.85861761,-73.90346976
C,40.71727827,-73.83510937
B,40.74727566,-73.98773291
B,40.62509192,-73.96205957
C,40.74394855,-73.95367684
B,40.62242467,-74.00522687
C,40.71319227,-73.78149872
B,40.58126629,-73.96321857
B,40.63747688,-74.00824382
C,40.63830452,-73.96852682
B,40.70540167,-73.94289789
C,40.73211362,-73.98805324
C,40.6781351,-73.74644447
B,40.70063664,-73.94268199
C,40.74727047,-73.88740191
C,40.71503431,-73.95856683
C,40.70715851,-74.00835346
C,40.75177963,-73.94792541
C,40.74625561,-73.89690606
B,40.63368736,-74.0215271
B,40.76753734,-73.91201028
B,40.85401044,-73.88402499
B,40.77123343,-73.90379548
B,40.75935475,-73.98301643
C,40.71846746,-73.95705316
B,40.75056131,-73.87659035
C,40.76928333,-73.96302046
B,40.61193,-73.94099723
B,40.74456878,-73.95347431
C,40.57683534,-73.98287223
C,40.72853113,-73.95348555
C,40.76385541,-73.96697997
C,40.76932164,-73.98841839
C,40.61968085,-74.03261344
B,40.77151372,-73.92651499
B,40.70747167,-73.78856538
B,40.6854696,-74.00249512
C,40.75251382,-73.97730464
B,40.68290041,-73.96418626
B,40.82311973,-73.89099463
B,40.70848155,-73.94340021
C,40.75186772,-73.7028151
C,40.74762961,-73.98661043
B,40.72674247,-74.00792297
B,40.75579527,-73.92351848
B,40.8313075,-73.87502347
B,40.69952399,-73.83247026
C,40.67185718,-73.98404818
B,40.85157626,-73.9088334
C,40.83673824,-73.94290399
B,40.71352666,-73.99786093
B,40.72473629,-73.99734105
C,40.70598938,-74.00624334
C,40.86176209,-73.8576308
B,40.75870826,-73.97495625
C,40.64119888,-74.00719212
C,40.75935475,-73.98301643
B,40.69380764,-73.96260451
B,40.68186439,-73.87841615
B,40.78692902,-73.80832894
C,40.73944319,-73.86062129
B,40.87326763,-73.8788567
B,40.64360481,-74.07742625
B,40.78523396,-73.97680956
B,40.63468634,-73.97786729
B,40.67397219,-73.83969432
C,40.76233167,-73.97653238
C,40.87192278,-73.91580563
B,40.77959546,-73.95551872
B,40.79390504,-73.94002634
B,40.78604903,-73.97621705
C,40.63216043,-73.99508581
C,40.59927634,-73.95237681
B,40.652469,-74.00631039
B,40.75164359,-73.97656865
C,40.83983473,-73.91665233
B,40.74344819,-73.88859931
B,40.52298685,-74.23489401
B,40.84528161,-73.86585276
C,40.70171786,-73.9234942
B,40.74876393,-74.00337452
C,40.87328909,-73.88925237
B,40.7285378,-74.00173184
C,40.75799632,-73.79551534
C,40.69527773,-73.94050126
B,40.78689472,-73.97770816
B,40.61263684,-73.99675125
B,40.85000454,-73.92983654
C,40.68352623,-73.99532358
C,40.71970169,-73.98710308
C,40.83905668,-73.94120702
B,40.63338427,-74.02698891
B,40.78593652,-73.97630014
C,40.75371004,-73.99977983
B,40.71928131,-73.84246011
B,40.61627059,-74.1038073
B,40.73028881,-73.99380849
C,40.71677375,-73.99977274
C,40.71817476,-73.9597878
C,40.74762687,-73.98665374
C,40.75116743,-73.98512632
C,40.74635392,-73.99399105
B,40.59855974,-73.95890226
B,40.59621927,-74.09506558
C,40.66282149,-73.98495867
C,40.80443499,-73.94790572
B,40.69957902,-73.83069575
B,40.61023345,-73.75354281
B,40.80534749,-73.96582147
C,40.70216507,-73.82019039
B,40.73996654,-73.98954219
C,40.75252506,-73.97866174
B,40.86749171,-73.89757428
C,40.7739812,-73.95961677
B,40.8431383,-73.92295143
B,40.74194469,-73.98275745
B,40.64411317,-74.07658364
C,40.81169643,-73.90364284
C,40.79299254,-73.97297503
C,40.62027878,-73.9343763
B,40.75909891,-73.83413912
B,40.72954789,-74.00087676
C,40.74883261,-73.9130745
C,40.68836479,-73.98856592
B,40.73323391,-73.99314791
C,40.75976941,-73.93658104
B,40.80242431,-73.95067412
B,40.72693693,-73.98743
C,40.72204035,-73.98822461
C,40.70583552,-74.0085156
C,40.71654372,-73.74313052
B,40.7349448,-73.95841368
C,40.85908582,-73.89895379
B,40.86240227,-73.89678316
C,40.71600194,-74.01101678
C,40.74199694,-73.9189224
B,40.73980709,-73.81513016
B,40.69883588,-73.80682686
B,40.72261436,-73.99243468
B,40.63332113,-74.02703933
B,40.73253963,-74.00342421
C,40.71156337,-73.96199934
B,40.71282098,-74.00829646
C,40.76151541,-73.81340916
C,40.81711185,-73.92174971
B,40.70322234,-74.01052055
C,40.88533113,-73.87926139
B,40.76199178,-73.97890055
B,40.70223954,-73.91590535
C,40.76730036,-73.98013352
B,40.61016009,-74.06325107
C,40.76943052,-73.91471544
B,40.7384367,-73.88626938
C,40.83542212,-73.94017668
B,40.84347249,-73.83597362
C,40.71514309,-74.00775205
B,40.74319522,-73.87485378
B,40.84009759,-73.84267165
B,40.61554345,-73.99380837
B,40.6177483,-74.03337972
B,40.70371186,-73.91744353
B,40.68165563,-73.92248974
C,40.69897933,-73.91669928
B,40.77875378,-73.94506619
C,40.71890087,-73.99605341
C,40.6875184,-73.95974506
B,40.82099536,-73.89105593
B,40.75648387,-73.9839773
B,40.76414266,-73.88207026
B,40.65146958,-74.01065651
C,40.72235438,-73.95102583
C,40.6088787,-73.97242678
B,40.83910602,-73.91481371
B,40.62474061,-74.14246686
B,40.70182567,-73.90605636
C,40.72060053,-73.80925277
C,40.83608702,-73.85479848
B,40.74322953,-73.95394078
B,40.69372619,-73.92950038
B,40.75723669,-73.86926133
B,40.7183849,-73.9977742
C,40.71398195,-73.99083045
B,40.72582874,-73.79157
B,40.70587471,-73.80919408
B,40.88673808,-73.87822808
B,40.75297122,-73.97282529
C,40.70744187,-73.8026431
B,40.73993293,-73.94725267
B,40.62200023,-73.94577566
B,40.75191953,-73.70268132
C,40.73328622,-73.79457032
B,40.75614451,-73.92880601
C,40.75431919,-73.92037277
B,40.7500395,-73.81851955
C,40.74763735,-73.88372727
C,40.75552889,-73.8149889
C,40.71363562,-73.96185747
B,40.73728867,-73.88016939
B,40.6177483,-74.03337972
B,40.76313625,-73.97839841
C,40.79758093,-73.96965394
B,40.85648128,-73.92848129
B,40.61705789,-74.12361572
B,40.84644975,-73.91322476
C,40.75747525,-73.98830856
B,40.66124224,-73.89440317
C,40.6038502,-73.9722344
C,40.7504718,-73.8630199
C,40.69489397,-73.93156548
C,40.71486063,-73.99819997
B,40.57597124,-74.10420519
C,40.683839,-73.83344366
B,40.61193,-73.94099723
C,40.84566077,-73.88384443
B,40.83636509,-73.94317535
B,40.72516615,-73.98419051
C,40.74720815,-73.97705021
B,40.79387345,-73.97233903
C,40.74158359,-73.99547106
B,40.75720025,-73.82901827
B,40.87873991,-73.90429747
C,40.840407,-73.87314143
B,40.75273762,-73.86418826
C,40.72586888,-73.9418304
B,40.58782814,-73.96038144
B,40.73367497,-73.75880364
C,40.76151541,-73.81340916
B,40.87813351,-73.86602127
C,40.7385686,-73.98251655
B,40.88549795,-73.8549867
B,40.72876091,-73.86320181
B,40.88258231,-73.86334337
B,40.67939947,-73.98167766
C,40.86720383,-73.92253296
B,40.69432499,-73.91046287
B,40.7294875,-74.00090202
C,40.7107836,-73.85287579
C,40.6558344,-73.95012338
B,40.65141972,-73.93683219
B,40.7781532,-73.98058883
C,40.77829561,-73.9788051
C,40.60216275,-74.00291333
B,40.72184548,-73.98830401
B,40.76196213,-73.96025219
B,40.74136763,-73.88039298
C,40.53909243,-74.14869116
B,40.75398451,-73.99983036
C,40.67600553,-73.97441781
C,40.76161637,-73.96048343
B,40.67625295,-73.81929794
B,40.72174942,-73.98837979
C,40.65170189,-73.93112344
C,40.74646096,-73.99391164
C,40.63977668,-73.95493848
B,40.72592478,-73.99790383
C,40.75450814,-73.98807086
B,40.85851953,-73.90434475
B,40.76920412,-73.73670257
C,40.67291794,-73.95022231
B,40.72599304,-74.00930109
B,40.76753734,-73.91201028
B,40.65956446,-73.91686402
B,40.78018704,-73.98046547
C,40.71828443,-73.95230948
C,40.74984638,-73.88322534
C,40.85473582,-73.89040761
B,40.72058454,-73.8420674
B,40.76223195,-73.81520485
B,40.87825852,-73.90303612
B,40.76425689,-73.98299713
B,40.84581285,-73.93857336
B,40.85095473,-73.89457074
B,40.70015967,-73.92476186
B,40.83121139,-73.91020567
B,40.77959546,-73.95551872
B,40.7538633,-73.78096777
B,40.74162604,-73.98109391
B,40.86453377,-73.92336763
B,40.71811017,-73.99197344
B,40.75053123,-73.94896223
C,40.68420762,-73.87017306
B,40.70404841,-74.01158826
B,40.69883588,-73.80682686
C,40.77714734,-73.95606196
C,40.57761953,-74.10263105
C,40.77384275,-73.95629161
B,40.76178162,-73.83299171
B,40.75125446,-73.97986763
B,40.7587516,-73.98869457
B,40.74610929,-73.89007452
C,40.74309703,-73.88325165
B,40.76753734,-73.91201028
B,40.72528796,-74.00344909
B,40.61945767,-73.99889776
B,40.64599423,-73.99864507
B,40.82894317,-73.87653836
B,40.68173439,-73.97683848
B,40.74858758,-73.98699281
C,40.68880949,-73.98901658
B,40.69035666,-73.96021571
B,40.6155901,-73.99373633
B,40.7094092,-73.93305102
C,40.70213514,-73.91577204
B,40.64167634,-73.96341215
B,40.75161309,-73.82615247
B,40.69015386,-73.98413033
B,40.758561,-73.91810804
C,40.81773378,-73.92415514
B,40.64261913,-73.97986811
B,40.7621501,-73.81551191
B,40.71373788,-73.9940914
B,40.70727306,-73.95387916
C,40.71882588,-73.98520933
C,40.72313473,-73.81992074
B,40.67992896,-73.96803479
B,40.69612564,-73.74329243
C,40.75558809,-73.97801105
C,40.86343444,-73.85828521
B,40.70400995,-74.01192007
B,40.74159576,-73.88069931
B,40.79083482,-73.94228985
B,40.75168936,-73.85540182
B,40.69318898,-73.96807169
B,40.63181397,-74.01283663
C,40.61077672,-73.97886929
B,40.72620444,-73.99138077
B,40.7504499,-73.87764084
B,40.64346878,-74.00763559
B,40.66382941,-73.76856587
C,40.67907131,-73.97381815
B,40.86574259,-73.86733706
C,40.85151326,-73.92839629
B,40.71052627,-74.00935303
C,40.83608702,-73.85479848
B,40.74767903,-73.98672952
B,40.76996566,-73.7360497
B,40.72051201,-74.00494598
C,40.71811592,-73.99780307
B,40.86780409,-73.92129934
B,40.80534749,-73.96582147
C,40.63394409,-73.94859777
C,40.76002356,-73.82831432
B,40.75589657,-73.9845694
B,40.75646971,-73.82872417
C,40.71052627,-74.00935303
C,40.76540201,-73.97186355
B,40.58126629,-73.96321857
B,40.70710918,-74.00732911
B,40.66085062,-73.96110563
C,40.71481658,-74.00577884
B,40.7500395,-73.81851955
B,40.81875941,-73.91882129
C,40.72271074,-73.80086962
C,40.79758093,-73.96965394
B,40.86777635,-73.92086912
C,40.79034786,-73.94557301
B,40.84803146,-73.88861867
B,40.60388922,-73.99709019
C,40.73211362,-73.98805324
C,40.76221133,-73.97874165
B,40.74312973,-73.951541
B,40.74928128,-73.86831697
C,40.63295506,-74.13394216
B,40.74965337,-73.88507357
B,40.74687064,-73.89118483
B,40.6420527,-74.00273852
C,40.75773034,-73.82925153
B,40.66254116,-73.89814971
B,40.74896494,-73.86303384
B,40.75738972,-73.82907192
B,40.66276111,-73.98500914
B,40.75848581,-74.00492355
C,40.73211362,-73.98805324
C,40.70572184,-73.9225374
C,40.74394855,-73.95367684
B,40.74429566,-73.91327172
B,40.6081949,-74.12111422
C,40.60871487,-73.95731852
B,40.63775893,-74.13351587
B,40.72907299,-74.00349258
B,40.86830934,-73.92162053
B,40.864303,-73.91906195
B,40.78848378,-73.97694204
B,40.71170112,-73.94330008
B,40.75372876,-73.82760872
C,40.6270775,-74.02363242
C,40.7107836,-73.85287579
B,40.65071325,-73.93025956
B,40.88593012,-73.90990364
C,40.758502,-73.83324181
B,40.84534439,-73.86554903
C,40.69329771,-73.99852871
C,40.74595907,-73.89988752
C,40.71404781,-74.00938238
B,40.54541436,-74.16038468
B,40.74927826,-73.88879524
B,40.83424333,-73.85111647
B,40.72361803,-73.86859516
C,40.78426762,-73.95706833
C,40.74190076,-73.9826095
B,40.59865549,-73.95802716
C,40.74232881,-73.9817469
C,40.75912577,-73.97640718
C,40.7751312,-73.98044169
B,40.59855974,-73.95890226
C,40.76399471,-73.80887892
B,40.71812417,-74.00012987
C,40.73424595,-73.86874732
C,40.80477671,-73.96625883
C,40.63022448,-74.01501594
B,40.80910295,-73.95937141
B,40.69257282,-73.73202637
C,40.64340217,-73.91546811
B,40.67694904,-73.98640476
B,40.81900977,-73.9372867
B,40.82626895,-73.90780951
B,40.68942729,-73.99161992
C,40.77926412,-73.95071301
B,40.76391752,-73.8086806
C,40.63119558,-73.91852073
C,40.7484265,-73.93876816
C,40.75977791,-73.82923543
B,40.86277995,-73.90180064
B,40.57185728,-74.11238765
B,40.80589907,-73.96544912
C,40.73211362,-73.98805324
C,40.68192046,-73.99370484
C,40.71838184,-74.00887074
B,40.85358645,-73.88825508
B,40.6728836,-73.98321879
B,40.67830281,-73.96384985
B,40.71480461,-74.01615332
C,40.71828926,-73.73582225
C,40.62865482,-73.98799617
B,40.63765261,-74.00731785
C,40.82195664,-73.89171193
C,40.8808815,-73.90853992
B,40.74216154,-73.98279348
C,40.82550655,-73.94824327
C,40.74896064,-73.87116882
C,40.5147897,-74.24843447
B,40.83497002,-73.91905079
B,40.75053493,-73.86302338
C,40.75534476,-73.98373213
B,40.62579743,-74.15508126
C,40.64517958,-73.9580194
B,40.67524534,-73.974912
C,40.7107836,-73.85287579
B,40.76499795,-73.98282727
B,40.73969433,-73.98517581
C,40.71845352,-73.99773451
B,40.82842775,-73.91686903
C,40.74158359,-73.99547106
C,40.75430802,-73.99066967
C,40.72705935,-73.97977395
C,40.71866198,-73.95611509
C,40.66817682,-73.98711669
B,40.83140663,-73.86794422
B,40.63331044,-74.00597351
C,40.71430329,-73.99380998
C,40.64227383,-73.9271191
B,40.75879748,-73.83447918
C,40.74717285,-73.89148388
B,40.75077919,-73.90678108
C,40.82565494,-73.94864784
B,40.69436718,-73.80188138
B,40.77244146,-73.95262076
B,40.74319522,-73.87485378
B,40.69086417,-73.72794047
C,40.74663364,-73.86220136
B,40.77713219,-73.94624821
B,40.6604219,-73.84019557
C,40.73740365,-73.877286
B,40.74140323,-73.97834775
B,40.74199968,-73.9189224
C,40.75048493,-73.99840473
C,40.68105611,-73.97527035
B,40.76582324,-73.81085196
C,40.75109663,-73.97313646
B,40.74686174,-73.86016902
B,40.75031928,-73.89850223
C,40.74705002,-73.88932228
B,40.63644854,-74.13448605
C,40.74200344,-73.99344292
C,40.70394698,-74.01029705
B,40.59855974,-73.95890226
B,40.7094092,-73.93305102
B,40.64445493,-73.9579514
B,40.87968954,-73.8755831
B,40.74380123,-73.99291224
C,40.74394855,-73.95367684
C,40.69339325,-73.98891485
C,40.72408599,-73.97574859
C,40.80451771,-73.95530333
B,40.7195074,-73.86476129
B,40.86226791,-73.89390921
B,40.82215318,-73.94984288
B,40.73141079,-73.95447217
C,40.68072285,-73.95382909
C,40.74740722,-73.98609078
C,40.76227259,-73.98416361
C,40.67052067,-73.94207712
B,40.85447729,-73.86654989
B,40.85401044,-73.88402499
C,40.7697234,-73.95769871
B,40.85210195,-73.90387687
B,40.70240756,-73.81731528
C,40.68936515,-73.81608188
C,40.75747525,-73.98830856
C,40.74715326,-73.97708993
C,40.73758229,-73.92978217
B,40.74072715,-73.87949197
B,40.66368437,-73.92479595
C,40.77829561,-73.9788051
B,40.7879909,-73.95360996
B,40.75053123,-73.94896223
B,40.56365626,-74.13251781
B,40.75525918,-73.96825117
B,40.77462215,-73.95601669
C,40.72878952,-73.98635085
C,40.80443499,-73.94790572
C,40.72485122,-73.7226889
B,40.57370233,-74.11731864
C,40.74743707,-73.9414939
B,40.73306118,-73.99825
C,40.72153801,-73.8448394
B,40.70714753,-74.00837149
B,40.73098047,-73.99337184
B,40.86749171,-73.89757428
C,40.75735972,-73.91560087
B,40.70852412,-73.7999419
B,40.85252514,-73.93137014
B,40.74832074,-73.98253564
C,40.59799325,-73.96389709
B,40.82743126,-73.94970157
C,40.7739812,-73.95961677
C,40.6947411,-73.78990413
B,40.76424383,-73.98837957
C,40.74915706,-73.97772445
C,40.84926197,-73.93671588
B,40.88593012,-73.90990364
B,40.7841519,-73.97385972
B,40.7630149,-73.83171431
C,40.81080336,-73.94328035
B,40.70492565,-73.79990585
C,40.76860163,-73.91113159
B,40.64720165,-74.0081189
B,40.83880505,-73.93767635
C,40.75927575,-73.91967737
B,40.66661799,-73.76714673
C,40.75558809,-73.97801105
B,40.60906243,-73.96221277
B,40.74117656,-73.98562656
C,40.76339261,-73.77085742
B,40.74316482,-73.88792493
C,40.78066931,-73.91712387
C,40.62670425,-74.16225953
C,40.75361212,-73.9142449
B,40.88593012,-73.90990364
C,40.80558135,-73.94031197
C,40.85823237,-73.9023135
C,40.7504718,-73.8630199
C,40.54509237,-74.16098838
B,40.74908228,-73.8905063
B,40.75535797,-73.96817893
C,40.74684419,-73.88380445
C,40.76928333,-73.96302046
B,40.64561876,-73.95806597
C,40.88533113,-73.87926139
C,40.58629731,-73.98824504
B,40.84009759,-73.84267165
B,40.67517549,-74.01676737
B,40.81003783,-73.94381203
B,40.68850491,-73.96313034
C,40.70216507,-73.82019039
B,40.6701566,-73.93376468
C,40.68057685,-73.95253845
B,40.67397219,-73.83969432
C,40.68874461,-73.81766296
B,40.79155179,-73.97402654
B,40.63704597,-74.00795192
B,40.72042977,-74.00101373
B,40.63761667,-74.08000268
C,40.74342898,-73.88861016
B,40.75684045,-73.96932606
C,40.7589713,-73.98992182
B,40.77643357,-73.95570859
C,40.71611773,-73.99819994
B,40.64078874,-73.96921386
C,40.81169643,-73.90364284
B,40.75791859,-73.82848941
B,40.84895434,-73.90458989
C,40.71823579,-73.98548723
C,40.83830039,-73.92456528
C,40.87918621,-73.87462213
B,40.59865549,-73.95802716
B,40.67620604,-73.94989178
C,40.67564318,-73.95615793
B,40.67056092,-73.93054514
C,40.85466542,-73.88575537
C,40.62774729,-74.02333365
B,40.7849019,-73.97705523
B,40.68488411,-73.98579739
B,40.63458602,-73.94782625
B,40.70269152,-73.81297935
C,40.67052067,-73.94207712
B,40.66877414,-73.93065515
B,40.65138218,-74.00376599
B,40.74194469,-73.98275745
B,40.57130937,-74.11131767
B,40.73291263,-73.99116701
C,40.71875554,-73.84135747
B,40.81169643,-73.90364284
B,40.75048278,-73.86302349
C,40.66954729,-73.93381936
C,40.72110387,-73.98400388
B,40.71473161,-73.99768053
B,40.64372588,-74.0727888
B,40.72720107,-74.00333734
C,40.71404883,-73.73832811
C,40.7574923,-73.99819521
C,40.61695625,-73.98541568
B,40.66823099,-73.93118561
C,40.75331136,-73.82208748
C,40.68241725,-73.99339111
B,40.72567829,-73.95100895
B,40.71554071,-73.74755336
B,40.7197755,-73.9847221
C,40.61311163,-74.15863902
B,40.67273615,-73.89018149
B,40.73462223,-73.93718962
B,40.65165585,-73.93215779
B,40.72704192,-74.00012989
B,40.75125749,-73.85905533
B,40.71414329,-73.96152892
C,40.74654683,-73.89418804
B,40.676947,-73.86957436
B,40.75867698,-73.82904695
B,40.64227383,-73.9271191
B,40.79194255,-73.94555364
B,40.73871815,-74.00011187
C,40.6654633,-73.75441213
C,40.73228711,-74.00350357
B,40.74188879,-73.925393
C,40.58416165,-73.82047333
B,40.83170704,-73.85099931
B,40.70216507,-73.82019039
B,40.76657323,-73.95997146
C,40.71767676,-73.99823597
C,40.85412588,-73.8869492
B,40.87904324,-73.84311795
B,40.75186772,-73.7028151
C,40.77793661,-73.9820765
C,40.74883261,-73.9130745
C,40.83592716,-73.92189734
B,40.67694904,-73.98640476
C,40.74654592,-73.99176068
B,40.70588258,-73.89664774
C,40.84039573,-73.91078233
C,40.65009098,-73.96080561
B,40.65138218,-74.00376599
B,40.89842404,-73.86733669
C,40.60696612,-74.00293155
C,40.75590782,-73.98668095
C,40.67181184,-73.95032768
B,40.74490439,-73.9897399
B,40.90141234,-73.8468922
B,40.63278911,-73.92910744
C,40.7632075,-73.81422385
B,40.82842775,-73.91686903
B,40.67056092,-73.93054514
C,40.76002356,-73.82831432
C,40.64205295,-73.95715298
B,40.71191509,-74.00974279
C,40.72060053,-73.80925277
B,40.82406042,-73.89310319
B,40.75679926,-73.96922862
B,40.69540272,-73.82068833
B,40.75430802,-73.99066967
C,40.66698454,-73.93065341
C,40.76932164,-73.98841839
B,40.73149923,-74.00666068
B,40.76407048,-73.97060424
B,40.71405179,-73.95181833
C,40.80761597,-73.88949211
B,40.86051828,-73.92768882
B,40.81875941,-73.91882129
B,40.63037414,-73.97710856
C,40.66465228,-73.92330618
B,40.63223256,-73.96674632
C,40.75886248,-73.83012937
B,40.70615994,-73.95031642
C,40.75166203,-73.85549212
B,40.71926553,-73.98965367
C,40.7482689,-73.98469027
B,40.68352623,-73.99532358
B,40.58315288,-73.81782635
B,40.69738901,-73.93164225
C,40.71200911,-73.95728819
B,40.75584095,-73.96782858
C,40.75976941,-73.93658104
C,40.81761085,-73.91705601
B,40.75740022,-73.96871217
C,40.90488253,-73.84962995
C,40.62763083,-74.01368963
C,40.75224869,-73.983852
B,40.73965676,-73.78998208
B,40.75658486,-73.98033526
B,40.71419638,-73.95646795
B,40.64541783,-73.99924687
B,40.78689472,-73.97770816
B,40.65074893,-73.93026673
B,40.59865549,-73.95802716
C,40.7537567,-73.87202937
B,40.73336913,-73.84983808
B,40.75194964,-73.97066375
C,40.53909243,-74.14869116
B,40.75947768,-73.83224308
C,40.7265643,-74.00248584
B,40.6728836,-73.98321879
B,40.63589582,-74.00914797
C,40.68241725,-73.99339111
C,40.7321856,-74.0015371
B,40.62962974,-74.0049068
C,40.75732592,-73.98018704
C,40.61797955,-73.96017977
C,40.7471938,-73.97410165
B,40.78727043,-73.97614438
B,40.57076958,-74.11035212
C,40.72381177,-73.95082994
C,40.76212814,-73.97456149
C,40.71026624,-73.84972079
C,40.7430504,-73.98008304
B,40.65073804,-73.95879071
B,40.75297122,-73.97282529
B,40.67518222,-73.97495529
B,40.63918371,-74.01289571
C,40.72543162,-73.94572004
B,40.76396721,-73.80885012
B,40.76118932,-73.90926443
C,40.7601529,-73.91802305
C,40.66793262,-73.78100952
C,40.75658228,-73.96871617
C,40.68498274,-73.94177606
B,40.61292456,-74.13073588
C,40.70849885,-73.95810201
C,40.65202445,-73.94969378
C,40.73690034,-73.98664868
C,40.69200149,-73.98732482
B,40.87912216,-73.90518289
B,40.71957335,-73.99628064
B,40.83140663,-73.86794422
C,40.75977791,-73.82923543
B,40.8611132,-73.89784805
B,40.77460275,-73.91254248
B,40.7571261,-73.82898958
B,40.75923719,-73.8310922
B,40.77022716,-73.91560977
C,40.74214071,-74.00604105
B,40.74573637,-73.99443501
B,40.84557016,-73.93645194
C,40.63295506,-74.13394216
B,40.75794128,-73.98359794
C,40.75035191,-73.878417
C,40.67194069,-73.91689901
B,40.80506485,-73.96605279
B,40.74382003,-73.98790678
C,40.64493254,-73.95800154
B,40.87059951,-73.84648976
B,40.74764553,-73.88367312
C,40.67767825,-73.93544444
C,40.61259,-74.1304687
C,40.67292202,-73.9831611
B,40.81900977,-73.9372867
C,40.70397992,-74.01025017
B,40.63262327,-73.98386664
B,40.71571132,-73.99320382
B,40.73943001,-73.9797774
C,40.77437085,-73.95930964
B,40.80534749,-73.96582147
C,40.83170704,-73.85099931
B,40.84479662,-73.88987467
B,40.64004599,-74.00841349
B,40.59027581,-73.93992188
B,40.76178199,-73.96328094
B,40.69209941,-73.91463444
B,40.69370019,-73.98478579
C,40.88062571,-73.88365292
B,40.82138301,-73.93083152
B,40.66473183,-73.92321958
C,40.75045534,-73.87760113
B,40.52298685,-74.23489401
B,40.67979346,-73.97502205
B,40.89168873,-73.85832963
C,40.75886248,-73.83012937
B,40.75077359,-73.81930435
C,40.71828926,-73.73582225
C,40.67411638,-73.79884863
B,40.7859667,-73.97625319
B,40.67505275,-74.01018442
C,40.6943762,-73.99284539
B,40.59470784,-73.9563085
C,40.74754764,-73.88458277
C,40.64372588,-74.0727888
C,40.68870262,-73.99098899
B,40.71436383,-73.99878436
C,40.70507356,-73.80939114
B,40.65719564,-73.83937798
B,40.75450259,-73.83304612
C,40.66954729,-73.93381936
B,40.63468634,-73.97786729
B,40.72301659,-73.79997399
B,40.53848791,-74.14920068
C,40.79428518,-73.94270579
B,40.81564902,-73.91798333
C,40.76188723,-73.96634923
B,40.76670888,-73.90907277
B,40.81286877,-73.90738379
B,40.65074893,-73.93026673
C,40.72235438,-73.95102583
C,40.76402782,-73.80898352
B,40.72964395,-74.00076852
B,40.81338033,-73.91586191
B,40.73682604,-73.74736054
B,40.71373788,-73.9940914
C,40.7642443,-73.99467893
B,40.71528313,-73.99314976
C,40.76002356,-73.82831432
B,40.61281221,-74.07146915
B,40.76523316,-73.91388332
C,40.74443037,-73.92961974
C,40.74464289,-73.95347064
C,40.75014536,-73.88037355
B,40.77151372,-73.92651499
B,40.73789633,-73.98383384
B,40.67662702,-73.91090853
C,40.71828443,-73.95230948
C,40.75590782,-73.98668095
C,40.60850135,-73.95888171
B,40.84657302,-73.93834494
B,40.59905757,-73.9543575
C,40.70592449,-73.92184466
B,40.843529,-73.91275873
B,40.78818023,-73.9534726
B,40.85095473,-73.89457074
C,40.79710143,-73.93770832
B,40.75762536,-73.92671086
C,40.71539569,-73.99352851
B,40.61613757,-74.13870243
B,40.6270775,-74.02363242
B,40.60696612,-74.00293155
B,40.71977308,-73.98734117
B,40.71923306,-73.84532459
B,40.72367948,-74.00471893
B,40.73207662,-73.97886676
C,40.75696259,-73.87203401
C,40.62077734,-73.98851991
B,40.75813492,-73.91720977
C,40.75522471,-73.97296875
B,40.70063664,-73.94268199
B,40.68170914,-73.92880646
